EmployeeHash,Section,JobTitle,HireDate,TerminationDate,TerminationReason
f8268281ab2b29bf1a9a05a9c4577a3ce75accab8db7417802bf71e47d4a5e43,Quality,Assistant,2022-04-02,,
9da393488fbcbcc58b475412ae6560f10db4c8024c898230dd71c90d7f69691f,Logistics,Assistant,2022-04-04,,
f4db57360e2482ad3605f48468805eaf7a7bb00427e02c330f8d6eda46763bde,Production,Assistant,2022-04-08,,
3579e4f276e1752d03c7fa5f69661ffda794060251de85c213a0017bd853f23f,Quality,Assistant,2022-04-09,2022-12-02,Resignation 
764f28fbaa5e75207493ea3cd9d63b4131bd3d1b9df63885329a9f307ca134ae,Production,Assistant,2022-04-13,,
96b3f1c898f7dafa203cd119180e08242483c5cd216bf292c01743f0a9d1ca61,Logistics,Operator,2022-04-20,,
159c0c489f1e0b94268068509207999ca8cab8616949f1fe5945ac2f89301408,Production,Assistant,2022-04-26,,
00effffbb35148ea60fcced3d9d440489f536b8c7f23dc67cc39fb08ba548e05,Production,Assistant,2022-04-27,,
a4ead74555bfaa021c3435a847db40694a824492222dd4f5df5087ad3bcba0a2,Logistics,Assistant,2022-04-28,,
0eb6af9413ddd44ebfaedd149adb44b77889f4f1760df4e5823cecb0a979e574,Production,Assistant,2022-05-01,,
5521f15b4c9d7d9d616f6f5c18314b3ba677c177aed99d2ec7ffe90e4a941fd9,Production,Assistant,2022-05-06,,
1bef908fd936e9e190def603916adbddf40a06a34e5779d950977002e9ad5126,Quality,Assistant,2022-05-08,,
ba83175a64cb83288a448b77d20aaac863bf289cc6c3ca5da41f6e96f751d139,Production,Assistant,2022-05-09,,
3b726247e0e9fa579f93f93e08f6452eddf8d90c64667bb40812ef4a7c90b6a2,Production,Assistant,2022-05-17,,
862d398520d2fb24240a7d85cc833699909c958fabdcda21ea51d4d61a1f5c37,Logistics,Operator,2022-05-18,2023-12-21,Layoff
b71ff7ee73570577d6f46739db0dfef086418055114f13458859d640941488ae,Facilities,Assistant,2022-05-20,,
14e25c98ed0b52f6083dd893d39eb63e6db153f9b71f5d7a2268eb4e4d14e529,Quality,Assistant,2022-05-25,,
950e4531baaefde4be88a495b7c5c1c467ee668ce13187e55dae633c31a53284,Quality,Assistant,2022-05-29,2024-12-03,Resignation 
82cee86bcd30d81564a4ff32a58ec1c4a376f5b4c11d769d2633ad8534423e2e,Quality,Assistant,2022-06-01,,
9be324432dfecabfb552877b586068c9fe09e495cead98780a3a05a962f494ce,Production,Assistant,2022-06-01,,
4d62e49314f3557479915db64a78e99c10db4058b19c91a919ecef9ab9af94fd,Production,Technician,2022-06-09,,
4f353cd72212a799977f89882ca7652eb7fd6e71d8cfb83b7dec226143bb4e53,Quality,Assistant,2022-06-12,,
b353f88008efdbcd94666956fe32761075f3716ccb65c89da307acc6d523ec37,Production,Assistant,2022-06-16,,
a68866210bccd5a2f3e430e62e8aa5f2b45da09b660c7c666fc643ac905da00b,Environmental,Operator,2022-06-20,,
138c39a91f392e31ab0890cc32060e1a6334f4cffe8b9794e99df085b7ad94d4,Logistics,Operator,2022-06-25,,
411143690c9deaebea80bb65b8b5f42bf8ea48f4e038bd39af800c906239280f,Human Resources,Analyst,2022-06-28,,
a01e28e08cb44fc8580430af0e87c5c8a66898bb21a9fa6140fb812b6f4ce0c3,Quality,Assistant,2022-06-28,,
7a242bf4741e897533a35538cf5714e44e1c43ec14d29e7c9363dafc1fdbaebb,Production,Assistant,2022-07-09,,
09471fd0b0f17141c9c621dec8f70b445814332ef609f71c380e720111887dca,Production,Assistant,2022-07-12,,
a3b382908eda56f76540ee64e10ff30b0e34e9b657c624213721d12391ad26bf,Logistics,Assistant,2022-07-16,,
cab6e10f7e8be4613ed27e023a928c4dd837678068c3ab343a590dd0e67afb7d,Maintenance,Technician,2022-07-18,,
1094e2ab4486985e922368159f9ecc1bba6376341d370f3dc48ec568302d58ab,Logistics,Operator,2022-07-19,,
47f90470509087d9ac41c6b66eca9db9081880f66b39b106d3429656eb405326,Logistics,Analyst,2022-07-21,2022-08-12,Resignation 
a0bf165674dd2f16e2e8c46caab8dce831538f2d697a84f52ba295c6db0a5b67,Production,Assistant,2022-07-26,,
942b1cfc2751917b92915ed5deab5d4e1047b8035df410d65a1ae83517ce66ec,Quality,Assistant,2022-08-04,2025-02-26,Resignation 
fe409c5a49fa30852454e2d1fb095bd800a880058b50d52c5fea07a9aedf7446,Production,Assistant,2022-08-05,,
8c67547fb16fd5dd94a0d4c815b934210a43fadf068074e2cdcd3f5ec4c82b62,Production Planning and Control (PPC),Assistant,2022-08-18,,
acf49616cdc9dbc38851fc9c51773430b29e80e1c39121ee2eebf22941b6f091,Production,Assistant,2022-08-25,,
212d7bae5b513cb5687f4ad1dbecc3536c846894421725213885b9cf6bc5f5f8,Quality,Assistant,2022-08-29,,
93ff9fe4132058d54bd882f2a04d5785de0bc37cb9793e05597e4c136bfe2e45,Maintenance,Technician,2022-08-30,,
1ae47586f618c38c865f26d121e8de6a2335b642e8f42cb12a7b8f23bf0c7fde,Production,Operator,2022-09-03,2024-05-09,Layoff
d1a12651bb61c189ae77e3fb39e3ccc3c6e947ff2df8494ee29c674807b3c756,Maintenance,Technician,2022-09-06,,
9e7ccaf4ee73ce0ae4bfa4d96ea6d176209dc8a1d0a0588e8f289ebf52373055,Administration,Assistant,2022-09-07,,
ef74d178543b6fe4b06ce312a91e2fc4a11bc8369bc9078e1456311210f2b030,Maintenance,Technician,2022-09-07,,
a079b1f9d24ea68e0e2edcc36f6567eabb4d9a9b853b31efdba667f023dbc119,Production,Assistant,2022-09-15,,
2498d3b38102198738c3bcca3ad98c8e0791aefee45850b5a960747990dd184b,Production,Assistant,2022-09-17,,
710e4a3e121cd2bd7340ea9703fcc588c0ae21218e0d09c4df7effdc7270156d,Production,Assistant,2022-09-19,,
ad426c4110ed02e25650e04e0f853f2f59b69ac5687f2accbb3c77518d518954,Quality,Helper,2022-09-29,,
33f93bf510635d6283684098269380c65f5628466c02b981b5ca6c2f2490f0f2,Production,Assistant,2022-10-05,,
828831e0b75e9d6655ac3ce2f476b56ce8b4b2b351b59805bdcbe8ac1fc50536,Logistics,Operator,2022-10-07,,
eb475f5efd69b5b4549e7c4434fa98620cc97a38e85f36b217d477ab707b31e8,Quality,Assistant,2022-10-14,,
a699f0a79e6fc690280927642b74f2743a8c7a0c926217c96c68ef6ca3b0c87a,Human Resources,Analyst,2022-10-18,,
49539e65ebb9141cc3c92ef7977feaf93a19532402d82934707a680090e698f0,Logistics,Assistant,2022-10-18,,
a22381615acee3d6c4aa7eb40e18f600c090f6827580908cef0fac9337b05d67,Quality,Assistant,2022-10-21,,
9e4fd90fa57b12d5bad4792d56b39212011667d85480ded174ae157e16fd7633,Logistics,Operator,2022-10-23,,
19fa95544973c0ae7cbf3fae5e69fffe98b7215525af8a8a370490b40dc3cb5e,Logistics,Assistant,2022-10-26,,
371a4edfbfe19be0e2c7bbf6578bd8aaeddcdab60bbe57cdf69d9641d902fb68,Production,Assistant,2022-10-28,,
ad313a99b66a0d9ae8a7069e7ef022c532fd49d8c21d9bc63b9f3f373af16128,Facilities,Helper,2022-11-04,,
6f69cc69e214db6b7efd3f37b706055222fc2e450b10884c0777d92e0635325d,Engineering,Analyst,2022-11-08,,
e793fa0d467203adf4fbb00c10a3faff4daceef18ecd7b18044dc8d1045928f5,Facilities,Assistant,2022-11-11,,
54b5c68acddb87f9f07dba5537233e78cb3a2bfe55fa7340de0367e816aeee10,Sales,Assistant,2022-11-19,2022-11-24,Layoff
3034019b8c995a2048906c8e430e78c5a1be492afd5aea5b268c27c24f671c8e,Maintenance,Operator,2022-11-19,,
e298461c323197d169aff8d4c6799ebe8d04c61954515e5cbcb727ef691ab6f3,Production,Assistant,2022-11-20,,
81010797b28dd8ea7a28d8f48fb1a44070aa10400a6e3f9649d7dc7fec6cf5ba,Production,Assistant,2022-11-21,,
05dd71a1e1281bd41a1c3589b82d96c21e05bec613fbf6bb272d314e2ce0dd0a,Production,Operator,2022-11-23,,
bbbdda0d176e51f921624058b03b9b884f7c34d9a3eae68837c5fb142c820293,Maintenance,Technician,2022-11-26,,
d75c31c444fd3ab64e0d19fe5e3ee88d96590eb228fa0f9af1b414110b1b1e5c,Production,Operator,2022-11-28,,
afa6eca7fc070f329652f62e1685a4a09e3b2350237d1be4333d96f89fb2a28e,Quality,Assistant,2022-12-03,,
abcd7cd0dd4db7b828f54199b07e735a266423497a5ea0cc4829024d8b19b709,Production,Assistant,2022-12-07,,
20d4682687c7aff019332d12d3bd74383a8c58bde37d0a5c66b391d9fb00b472,Production,Assistant,2022-12-08,,
cc7ffbd4cead9befb83db6e79d7f3af839d98d94716db04f9d6d9bbe31b8f471,Production,Technician,2022-12-11,,
26ac365bd270ae8850c9de7e2e9d2623f5a84340284650ac20db887399031578,Logistics,Assistant,2022-12-14,2024-04-01,Resignation 
1a74e3ae9d03f853c645d24795d52a7af44a107d9e51b9c20c209bf0ecd4b88d,Logistics,Assistant,2022-12-15,,
4168992bee7d44a867f8901cde7482a00e4f8cd14160effa9f94c2db757496d7,Production Planning and Control (PPC),Assistant,2022-12-15,,
161522e866bb8a3ba0c5f0f4a453c9adac8e87e1ece05dbec4e0a92f3b15cfbc,Production,Assistant,2022-12-16,,
a4a0eeb9d05c3396794be0cc602e0ba37def8b21371373a3455f75769f6e9aeb,Production,Assistant,2022-12-18,,
3bd5887e20cdd3e67c2b9305a4b0c039c3d95868716bae0d091ff9fe0b157235,Production,Assistant,2023-01-01,,
506c8aed89aae324d2a0218f192890c313e8e3a5c49f8574d1efa765aa061bb7,Production,Assistant,2023-01-02,2025-03-08,Resignation 
67af26ab4f293652bad3a9aa11205baacd0f418dbd461b6e066a9b2416ed6f0a,Production,Assistant,2023-01-10,,
84b996d681e7d9815861f1a0af88196b2722a0deb0ad45c7e0276a6580a10448,Production,Assistant,2023-01-10,,
eb808d4ee5b21a2f51cd516f495657a2ff8e84a7a14e1ee92e43f3c98d8dfcd4,Quality,Assistant,2023-01-15,2024-04-01,Resignation 
252add48d2333bdcb4aa0827f1d254103a5f2e642fdf0413c29a8337d3b049e7,Quality,Assistant,2023-01-16,2023-04-17,Resignation 
f0fb80d6c5e13eb0a015d3f5df91fb7a5bca6ac0582f90adf533f5abc24010f2,Production,Operator,2023-01-17,,
5336bb9ff3860aa84d625bcd6c41e2be2f85894b2043f3b19630426dec6a89e2,Administration,Assistant,2023-01-19,,
9d5b53899f473ff0447ef9930ccf25bf01892421d9de1dfb087b2ebc7588566d,Production,Assistant,2023-01-19,,
f64417aadce0bce4a3d4947e1e19453ade1ae6b26dc45258a1b2a1055463b4a0,Production,Assistant,2023-01-31,,
6412c4d37efa696018fb83b89455d466415d86334349ffd5f026fdfa645699e2,Administration,Assistant,2023-02-03,,
b35e27f23e8de093ffcb484f03c724481833972e945c9ac3d3a882744b40ba96,Production,Assistant,2023-02-10,,
6e870cb6a10907b5803420f2a57be9949639995a6aabf0a0fd62389399a5d03f,Production,Assistant,2023-02-16,,
6b8439e7ea48edb1f08cf791a989e3153588ffde8d2aeeace0c0b9cdce50e567,Logistics,Assistant,2023-02-27,,
bcf0bd9a3abcdd1115a6aff2843100fc79bc4e413c0dc04f48eeaa7d1d619ca5,Quality,Assistant,2023-03-03,,
33f6a00864612adcc855d12b9827b5611c3a3c186ae8d44f060d357bd83d9892,Production,Operator,2023-03-04,2024-12-15,Layoff
bc485f999b45af66be2c23bd7829b768e6d2e8a622d006a297e3fb4e647839e9,Production,Operator,2023-03-05,,
b468f416de1455185bebb3c75aca57094c7e7f4d9ade38edfe721abda111c070,Production Planning and Control (PPC),Assistant,2023-03-07,,
6c7eabe2ac19ab88b6166cd3b764ef645870ef05b6fb858650d10dc273f72d84,Production,Assistant,2023-03-14,,
6ed6f8f863c90087fabcd0fd6f888fdc128349a1f538ddfd4ecdcdc4bf18008c,Quality,Assistant,2023-03-22,,
8d6c35b0dc93cf3bcc3a3f095d85d644d63ecf497bbacee8a8861186e8a8599e,Logistics,Assistant,2023-03-27,,
eeb25ab205fe0006550dc31b11a908c7bff8cab354c033613dc4d16031da04d1,Logistics,Assistant,2023-04-02,,
d16c371f5533132ac65e0639105295b3f0e8a771d178a8902e511111ec2ae382,Production,Helper,2023-04-14,2025-04-06,Layoff
30ac9375c864e971067b58f34458e42d5ad96458e152bdb1d1c184f5d7e0953b,Production,Assistant,2023-04-24,,
04e07102bc6df3835c25b6189969f9c865b932264311a20c64367c10d5f80beb,Maintenance,Technician,2023-05-02,,
33948c755886dc10737d4d197a0b2aee06dafc411fc674a1a4cfe6596e917191,Production,Assistant,2023-05-07,,
03594ff2793a5a5cfeb8b14322cc23010c86fd07d4692031eec00b03a92aa673,Production,Operator,2023-05-07,,
6cf79eb0aab4fb96b80bb1f0b66be389fcc233062a7f295416ff362139293b39,Production,Assistant,2023-05-16,,
0142fbdb487e89e5957cfbf513ac358d17c29424c442438a6fb004a077f71b14,Production,Assistant,2023-05-24,,
dfa1b40340cf45c866a53200acbaebe0c8252e27108c81e85c6d83b736739fcc,Maintenance,Assistant,2023-06-05,,
29ca800b4086af2c1eef4a101358aecb20bff35b062a1dde2c0fdbab8af6e7c7,Quality,Specialist,2023-06-06,,
ead9cf3825cf4c3d3e168ac1282e2ca784f74600d102b76f06de3dade0cd84af,Logistics,Operator,2023-06-07,2025-02-12,Resignation 
918e924eed711f4531bc11649f1e0604069dd70c69b6dc7d1a522c9f86043c69,Production,Assistant,2023-06-07,,
d38624dbe8b90b0b28d70e60667bd3b9ce5c9c0dd42e3db698a1a6bdb7f8b77c,Quality,Assistant,2023-06-15,,
9ab0635994564fe1a4255d42eef5624e864ec83cecffc7c3afb9400179c01d3e,Quality,Assistant,2023-06-17,2024-10-21,Resignation 
6f857fa77f64c1e68d050e0241226f58c9e6c5ab2a066b4b75f76df62790debc,Production,Assistant,2023-06-17,,
ce982662a6f3885522066e04c0e09670f7a606c73daa1c3ce051cd37928bfd15,Production,Operator,2023-06-20,,
cdf4abe466c7ff3a6fa1a35aa3f9f0c03c7dbdfa39c133d175bcb71c9b71462b,Production,Assistant,2023-06-20,,
be59623dcd0e18b3d0d8fa825d2d13c752c2af59eb744bd9ce94164a75a5986b,Production,Assistant,2023-06-24,,
775f73571f9d77575fc5c402975c3f631a7d0191c2ccb6ea02d1e1a6db48109f,Procurement or Supplies,Assistant,2023-06-29,2025-01-12,Layoff
d0873c9a0d3b6875660194bf78eb60c7f0731737ca230fb8cf08eaccb270fb25,Production,Assistant,2023-06-30,,
ff1168ee8af8bff74b1d704603204f90061b1da4fe0ad7c74793fd6b8d86becf,Logistics,Assistant,2023-07-04,,
08653bd27cf429b14ef3c00904f9f323cf947cb727688bac6795e53dcb3f7f9d,Production,Assistant,2023-07-08,,
f77ee1b64a6cdc5457c90164f0dc92c797832248d39d5ffbc2babd2bd403757e,Production,Assistant,2023-07-08,,
0aa5c8de4aedd00056a1894bc68b5bd545dd481bc08d7821ba494b88ba0b3498,Production,Assistant,2023-07-11,2024-08-10,Resignation 
8150fe44563edfc3d4ab48abad99dd3c6dcfd17f07cf837d9543bbace817fc9c,Production,Assistant,2023-07-11,,
f3fc4ea8c068ded31df8f78d6ac1aa33dc54daa6815a5eac8c064324e33854cc,Engineering,Assistant,2023-08-04,,
f98ff225c196367929da565129cebd86bf4e2ef931631681241af3c9e414fa96,Production,Assistant,2023-08-05,,
e9492ddb80b969a4fcfaca6a85eadaf6bb570c1ef1b0267e4bf96948c839e659,Logistics,Assistant,2023-08-06,,
6958b07ac918852ca520e83c48c6d4d2d2d40a37660cc81e8a00d43fde79399e,Administration,Assistant,2023-08-09,,
500715ee6f951393a6ea609fd5f57a8d624fae9fca855c469a4c0acda9a56bc2,Maintenance,Operator,2023-08-17,,
59be329bf9fa623d8bcbbe75a4baa3ade39f18fa2f7629a01820f4aa38c0db51,Production,Assistant,2023-08-20,,
444cabc2389ca51ebff26434e69225307e44bd93110cf90bd0bcaca93ed53d05,Production,Assistant,2023-09-03,,
2908dcf247b4b005c4e962b282ccd79e1ce4300cffda48a6d0c3f2d163aeef78,Production,Assistant,2023-09-07,,
c8aca5c0a019c40e81a2ac36269809b9d99382f84c65968bfe2454304a5d17bb,Production,Analyst,2023-09-09,,
35ec9fdcf675022b96ff0e071da2259d74cf37d9dadfff80afa44f4cbed3d75c,Production,Operator,2023-09-16,,
98995b21322662b6523e2f8e1de22ddb7bd6441023657dc42399a153df32bbc2,Production,Assistant,2023-09-24,2024-09-01,Layoff
d349aa2949b60238fe0b998659e476af52d0c9b49b64d685116d514308b3f88f,Sales,Supervisor,2023-09-26,,
a2599df3f33e382825f0661b15f0692d531d8424fb384b67d1c0be95738de306,Production,Assistant,2023-09-27,2024-03-11,Resignation 
e8202c8a63cf13bcb2ef1ae5d66542ea74ea9fc58da83a9b2d0c156e6e890599,Production,Assistant,2023-09-30,,
a956a5414b644977304a2945691480d1485d82548787d6575043bf6eb8281456,Maintenance,Technician,2023-09-30,,
9a8bb07ac1b9b6ab6a19f1a851ed8e642b3f9690bf5e421e017f1365e1e07fdc,Production,Operator,2023-10-03,,
8310043c3864dc1d059f09a91b79ea46cb59fc50bf80a5a427f22638ded39b6d,Sales,Assistant,2023-10-07,,
cb714bb0ae7e31501ddb8c7b4b0ddf047082e046626de7a17d7dbb580794801d,Production,Assistant,2023-10-13,2025-03-27,Resignation 
93410226024808e36237992d24b514f3744af1f05fe11e2491d94b085b7e6c5b,Production,Assistant,2023-10-13,,
cfabc68e72a290d35e867ab3cca966f7717a2a5c6e4d0aed250b05357b274a89,Logistics,Helper,2023-10-16,,
eb3dc625c8fcea842fc69347943e9436cb8cfad03e78dba8cf611ee23a4eb1a2,Production,Operator,2023-10-24,,
6460a8ec82b69b12a44c1d92628f0112d6e1221c42ede2a7362d2f6da8b61d2e,Human Resources,Technician,2023-10-25,,
163600be3bc78f0ed93ea298fc95ff800a89006ee452576717ab5342cfe8ecf1,Sales,Salesperson,2023-10-26,,
ea66c90979cbbcd6175cb7bb6105f35aced74ab1eeca8485461fa60f99a9acc4,Production,Assistant,2023-10-27,2024-02-17,Resignation 
c87511e2471bb7bc0853c1ddd593cf0234baa0f17ff2458b41ca9a0c946e2c8a,Production,Operator,2023-11-02,,
497a936c66176b4f8c7ba03f0635a210cf1d5b76e49d7c4d2cbdfb43bfbfd945,Human Resources,Technician,2023-11-03,,
b5d30667f8077b6ec041c0a4159d6863f6370642cf7d0ac7aaa9d83633b373c9,Production,Assistant,2023-11-06,,
3c16b36b74e5b6e276131682be715b6a1b0713a60835a2365371b4334718fa7b,Production,Assistant,2023-11-08,,
1ed183c75306909e54e53ce9e2a2f6b43479b0da919aa4b3b4734958ff552f65,Production,Assistant,2023-11-08,,
1fea2bb164ebbc2cf3559cef124140fc637b802805455c8f360d2b07a0c3a7fa,Production,Assistant,2023-11-10,2025-03-13,Layoff
8b2c69eb4a8414ab26d06b770eb8e3724693ec70dd05dd3bcf37f720f22e027b,Production,Assistant,2023-11-15,,
5e06ab615b51912ea8687aa4bb43eac5971e9f79b951aac5e8bde6c8daac6cc7,Procurement or Supplies,Apprentice,2023-11-19,,
e16a595ae8574bd40a193b7fa0fa4137fa50c387b12f40d50b6e4f8da7e58e8d,Logistics,Assistant,2023-11-19,,
41d219be30fc99cfb08c6065b830d4d7180fb865aa3604916ebc7ef005685e22,Production,Assistant,2023-11-23,,
458a801cc7caafc0ef12cb610bb8dd81e7ce142a1ed59b8e42113d020485828a,Logistics,Assistant,2023-11-26,2024-12-23,Layoff
848626daa66269edaa43988612cc7bca6a70957521991a093d2da23e0e818d81,Quality,Helper,2023-11-30,,
5cdcac254186462db2f88e044e0bd7432c91dd35c9fbeab42640e239eb5a114b,Production,Foreman,2023-12-04,,
fa29557a0ea196f19cd03a2f908006528744174e44433f32b2ec1d9a55bcf1ab,Logistics,Operator,2023-12-05,,
a09670d057570e3afbd504335a26e8b051f9ec44a52131d4e36f5974fc202d72,Production,Assistant,2023-12-10,,
7c2eaf8c14c144bc586751e85326abae8a8e42869e2d0bde7ac02412c7dca650,Production,Assistant,2023-12-16,2024-10-03,Layoff
973a6e5eef5240201e1c0226c3148cd2e8a5f380ac3620b57ce7d39c676ef6e7,Production,Assistant,2023-12-17,,
5ed0d41620e6c0f15883ae7cef12e0e2feb53b6f96787826c3cc02ac41ad0ca0,Production,Assistant,2023-12-19,2024-03-19,Layoff
764a02635039977ea7e6d6ced38fc89e8dbe0ad93ebbea0b9635f81a4abb6544,Production,Assistant,2023-12-22,2024-06-26,Resignation 
9de0b4a21f9130f0caa6cc3d8295b17c1d12ce21aafa8061f1f294a9032cfcb4,Sales,Salesperson,2023-12-22,,
43c73208ff89e89537d376355a895baee8dc4c2d5914afb788b58e822e9c548a,Production,Assistant,2023-12-23,2024-06-05,Layoff
93a5f1bb1067fa4bf08602894fc0ceca5e4c51860922e30db650a5256790ff5a,Information Technology (IT),Analyst,2023-12-23,,
dcbb566f1a8e49987638c588f3b523bf6e8228b0fc838f36eefd19c884af8ae7,Sales,Assistant,2023-12-25,,
f13c0e981d5990b7dbb962f2a82f7ed971a0e1c64004312d11ed154093a2d501,Production,Assistant,2023-12-26,,
3dd59751008f6f6ad5fa270fbfe9b4af1cafa154769a58cad6ef8eec4f8c019a,Production,Assistant,2023-12-28,2024-10-28,Layoff
c294818897cf3271b88618091c04b5e7477e008f49174a4dee4a01952887981c,Production,Assistant,2024-01-08,,
53dd475c76ab486a3d844ca3af770c69cf0524c3878a595b027434b5f654d712,Production,Assistant,2024-01-11,,
61f3bf0e89808a59d466356c464ee29f5d90cd2eeee42bea723345e973da4a26,Logistics,Assistant,2024-01-12,,
b78fdefe3cefd10f970031337128f6456d523d3f5fe5875f98816c0d8f7cb01c,Production,Assistant,2024-01-13,,
c6fcc55f7cffd196ec9285d77c91e0ee0c02209bee6403b7e362328e8c911055,Logistics,Analyst,2024-01-22,,
a120bf4061d9533b75472a8c268b6d7e102f572569b18d04f99c3419dc513b22,Production,Assistant,2024-01-24,,
ffe99aecd3e9afee52e48d55b2584a05fbc9da7347cb201c7d23b2097925502d,Production,Assistant,2024-01-25,2024-04-19,Layoff
f9bd7f9cd4e3946faff443a1bdb85a75270350baaf8e81fc2e1eac623c20e27f,Maintenance,Helper,2024-02-04,,
a4d1efd8659a06f80395f70a63c9c613baf31a42e823ceb9d29987946c7e9a04,Production,Assistant,2024-02-06,2024-02-27,Layoff
ea6d532d909ccb0dccfe4dd2ea8101549f260077ad7f11d3da3d45a9fcf650c5,Production,Assistant,2024-02-07,,
e4ee7b05fef66746cbc1c33a4213a3919545536d6f7ffc8e94a69bb6f4291502,Production,Assistant,2024-02-11,,
e1f818decbccfcd27b88463c3d4c836451757441c22cc75d4d89fa1b754ca9aa,Quality,Assistant,2024-02-13,,
3ea98d34260d47c70e7ebeacec11735b771742e5db2a6de164e68763eb3ff962,Production,Operator,2024-02-17,,
0681cfa0843dbadf0ae18089818d113a98f46c7b7ccbea199896e798b2c609f2,Production,Operator,2024-02-18,,
7c84e1d14de43de700c1fe5845b46a343afde65cbc16e3342987c51aeaf0670a,Logistics,Assistant,2024-02-20,2025-02-17,Resignation 
1c9c3f86c4a54ab97abd7e72608f904d780c61de6230a27e1311d018df974e0b,Production,Assistant,2024-02-20,,
6bb1431ca29be8fe92efa82fe926d3f4aedad70cb9d352f5ef1787d87fe55565,Production,Assistant,2024-02-21,,
b06e9b6cd5fdbc80d78b370792b2b10ad9863d77ee3b21deadfd647deca62aa0,Logistics,Assistant,2024-02-22,2024-07-26,Resignation 
e5c3040246f9d3cd362bd654c2425544c6315a78a37c85c4239e9278b72e01a7,Production,Assistant,2024-02-26,2024-11-17,Layoff
a0eedfb706ffd7eb174de5b6edfcb76c412ebd1d2a35ad76be5644ac2cbaf221,Production,Assistant,2024-02-27,,
244fc40ff045c2c00cb5f8a0f540d9d5dd59e029e7c395600b80170aa8d29735,Production,Assistant,2024-03-01,,
2dab773fb330264e323c4448741831e4841bf3d5cf7232a67c3bc1636fb2ad35,Logistics,Assistant,2024-03-01,,
5bdcac9f55052a41805f9a44780ebe8b0f46b995c87df429f54c7816f427cf6d,Logistics,Assistant,2024-03-04,,
da600c26ce4688353aa80a31dc1129a3a4838b231c1c7ecfaba6c14c1088b007,Production,Assistant,2024-03-04,,
12b9c5f83441b06397fa867c2cb13a381ad4fa0490ce657f14a915156f666c69,Production,Assistant,2024-03-07,,
50b49dae45fd198d1c158698481efe854e31888d4f340d44b8279c461f53dbab,Production,Operator,2024-03-07,,
77f796c2a8b5347f00ef57aa02a7b4d0df8709ebb037bf672113b5b8f098794b,Production,Assistant,2024-03-09,,
3dc1fe098eeff96817f8fe41494505104c5e27e0ed644a1279ee06028c052510,Production,Assistant,2024-03-16,2024-08-19,Resignation 
2cd422fbed3835a4fca2696ada99d5882289e7ef6ad397928897e0654effb04e,Production,Assistant,2024-03-16,,
175f03104fbb0274cbf826d9c3558e0917d0070f92d48f15017f0712b09719d5,Logistics,Assistant,2024-03-18,2024-03-26,Layoff
0c44b715048e34b7e8b493dd782227299c2915abf9992dd163c625146893754b,Production,Assistant,2024-03-18,,
13697da75c5d7772a043cc719478c4a9a079776485e27f4994559be3e49d614a,Production,Leader,2024-03-21,2024-08-13,Resignation 
9cc4cf4f814f315c4a47f839d82f586fcc40003f1bca3a550e69e3b8829b5c94,Production,Helper,2024-03-21,,
b42da60bbc65df5e6226ea534a6c35506f5d313bdd7c248d7f879b9411e7ea0f,Facilities,Assistant,2024-03-21,,
679b96befef05bae5c9091313f1161fd8cba1d814cbc2a69f43d6e36652d6a9c,Production,Assistant,2024-03-23,,
a3faff6c78663300c45644fc8f889978b92765a9beb6ef4fe77a4f7f9b7cac67,Engineering,Assistant,2024-03-24,,
46f4916437c3347e80a0817fe1b70d11948a2adff7501d6f2f21d9f37086b30c,Maintenance,Helper,2024-03-25,,
ebc02a571cbff4a55995d3a885fb21e7bfb9c14d6fcb545b6c4109a93c48f6ae,Production,Assistant,2024-03-25,,
f40838ac784081fa6e1c3fc54920799110e58ccb33a770ae9ef320793dd2fd9a,Production,Assistant,2024-03-26,2024-03-30,Resignation 
caa81d56575a10acb3f3dec104d479f83e26c5a0e14516e7b64a6b14e145636d,Logistics,Assistant,2024-03-26,,
9339ac7402a3c3a9eb861d9706de2f67508fe20f471c79a811d120e16418cfb5,Production,Assistant,2024-03-27,,
391473059674e3390c906cb008084c2f80467f3636aa48e81c4e8533651a605c,Logistics,Assistant,2024-03-30,,
bf9653718ea38214e35ea3b3c4ca94ef74565f7149c9945c3d42e2f4f8116172,Facilities,Assistant,2024-04-01,,
fe8e91bf5130a50955aa8ed21cb285cf696c49292c1d64527b4098594646c1fc,Production,Assistant,2024-04-03,,
3021ffe8df455e954165ef201f81cd64029e4f3f46f018dc4685b6e902d5c2a0,Production,Assistant,2024-04-03,,
0f97873da5a7c17afe6d7fecb8dc259b25273897084967a09d0bb198aa8a9c48,Production,Assistant,2024-04-03,,
4245184d6c1607e34f09968cc4e2f95c45f7e7928712553dc96d5da17107f2bc,Logistics,Foreman,2024-04-04,,
ca4264f8b49c845ae8adf875a9db633be67390c8981f9ca086b919ffbb479c0c,Logistics,Assistant,2024-04-06,2024-09-12,Layoff
290f0de649e6f86ed2c93d0441310e338c309d053b39454a6072c1c8637e7d54,Production,Assistant,2024-04-07,,
599cd408cb2b77fabef4e647fe79805c28791642221473bc341ea0829cfa6908,Production,Assistant,2024-04-07,,
557361c1a29f286b3307bab6367be2a5249c6100545d263303576ebd34cbc37b,Production,Assistant,2024-04-07,,
0d4898779718cf571a8a9c88308bc1f0a15e7fddba49283672b70e4e69b437eb,Logistics,Assistant,2024-04-07,,
